transaction_id,amount,location,device_type,time,merchant_category,fraud_flag,ai_fraud_reason
79334,6776.31,Kolkata,Mobile,2024-06-10 18:15:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
79346,8328.97,Bangalore,Mobile,2024-12-22 15:20:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
79353,12413.6,Mumbai,Tablet,2024-06-03 05:59:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
79403,7428.53,Mumbai,Desktop,2024-10-03 02:39:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
79407,6706.26,Kolkata,Tablet,2024-09-28 02:27:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
79420,8123.4,Bangalore,Tablet,2024-11-12 04:07:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
79476,6935.39,Chennai,Desktop,2024-01-13 21:11:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
79497,7915.1,Bangalore,Desktop,2024-07-24 15:11:00,Clothing,-1,⚠️ High transaction amount
79505,7561.3,Kolkata,Mobile,2024-03-23 09:14:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
79518,6010.86,Bangalore,Desktop,2024-09-21 00:56:00,Clothing,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
79531,7834.74,Hyderabad,Mobile,2024-10-17 14:12:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
79555,8425.03,Kolkata,Tablet,2024-07-08 01:51:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
79575,7522.74,Hyderabad,Tablet,2024-02-29 18:56:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
79639,7351.04,Bangalore,Desktop,2024-01-11 00:17:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
79646,7684.68,Mumbai,Tablet,2024-06-16 17:03:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
79656,6148.86,Delhi,Desktop,2024-12-21 03:11:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
79659,10681.54,Bangalore,Tablet,2024-05-31 22:33:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
79682,10936.6,Mumbai,Tablet,2024-05-01 07:58:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
79691,9120.49,Bangalore,Tablet,2024-11-10 20:07:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
79730,8907.89,Delhi,Desktop,2024-11-02 10:01:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
79732,7308.97,Kolkata,Mobile,2024-05-13 08:27:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
79752,7002.9,Bangalore,Desktop,2024-02-21 01:19:00,Utilities,-1,⚠️ High transaction amount
79761,12377.08,Chennai,Tablet,2024-07-26 20:30:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
79797,6285.83,Delhi,Desktop,2024-12-16 17:12:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
79860,7670.99,Kolkata,Tablet,2024-09-20 07:25:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
79883,6095.02,Bangalore,Mobile,2024-02-24 02:24:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
79895,9515.47,Delhi,Desktop,2024-03-25 09:59:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
79915,6217.41,Mumbai,Mobile,2024-07-13 02:31:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
79916,7154.88,Hyderabad,Tablet,2024-02-14 04:51:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
79927,9742.73,Hyderabad,Tablet,2024-02-22 09:54:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
79950,6445.74,Kolkata,Tablet,2024-03-08 19:35:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
80050,8126.45,Bangalore,Tablet,2024-08-07 13:02:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
80051,6522.94,Bangalore,Tablet,2024-09-10 10:15:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
80055,10207.15,Hyderabad,Desktop,2024-08-20 22:39:00,Clothing,-1,⚠️ High transaction amount
80093,6930.58,Chennai,Mobile,2024-08-01 05:46:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
80138,6131.95,Hyderabad,Mobile,2024-04-18 16:03:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
80175,6231.18,Mumbai,Mobile,2024-04-25 11:21:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
80184,7944.65,Chennai,Desktop,2024-10-28 21:54:00,Utilities,-1,⚠️ High transaction amount
80215,8043.89,Kolkata,Tablet,2024-05-04 20:56:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
80220,8669.02,Bangalore,Tablet,2024-07-19 08:20:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
80283,5631.85,Hyderabad,Mobile,2024-06-11 12:42:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
80306,6315.13,Hyderabad,Tablet,2024-03-23 08:59:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
80307,6496.66,Kolkata,Desktop,2024-05-23 02:52:00,Clothing,-1,⚠️ High transaction amount
80351,7159.17,Chennai,Mobile,2024-11-13 08:14:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
80358,7136.83,Mumbai,Mobile,2024-01-23 16:32:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
80362,10060.54,Bangalore,Desktop,2024-04-09 17:56:00,Grocery,-1,⚠️ High transaction amount
80382,5630.17,Kolkata,Mobile,2024-08-10 23:40:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
80415,6664.23,Kolkata,Desktop,2024-01-29 10:50:00,Grocery,-1,⚠️ High transaction amount
80423,11090.93,Chennai,Mobile,2024-05-23 19:51:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
80447,8024.03,Mumbai,Tablet,2024-01-31 13:42:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
80490,8942.43,Delhi,Tablet,2024-03-22 18:32:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
80498,7007.66,Mumbai,Mobile,2024-10-06 11:09:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
80521,8959.91,Kolkata,Desktop,2024-07-06 17:45:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
80539,7987.04,Hyderabad,Mobile,2024-05-14 03:03:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
80568,6029.69,Chennai,Desktop,2024-09-03 18:44:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
80581,6747.17,Delhi,Tablet,2024-12-29 14:40:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
80586,8620.3,Mumbai,Desktop,2024-07-04 12:25:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
80614,6513.6,Delhi,Desktop,2024-11-21 14:02:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
80671,6303.31,Hyderabad,Desktop,2024-04-07 14:11:00,Utilities,-1,⚠️ High transaction amount
80680,7318.64,Chennai,Tablet,2024-09-17 03:08:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
80685,6191.47,Kolkata,Tablet,2024-12-18 12:21:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
80690,8708.03,Mumbai,Desktop,2024-01-08 01:22:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
80697,10792.76,Kolkata,Tablet,2024-04-25 01:56:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
80734,6298.11,Hyderabad,Mobile,2024-07-16 05:27:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
80739,6343.83,Mumbai,Mobile,2024-05-09 15:36:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
80772,8647.58,Mumbai,Tablet,2024-10-29 07:54:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
80788,13034.62,Kolkata,Mobile,2024-10-10 13:43:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
80802,10887.47,Chennai,Desktop,2024-07-29 08:55:00,Utilities,-1,⚠️ High transaction amount
80837,10451.15,Delhi,Mobile,2024-07-30 20:44:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
80910,7584.9,Chennai,Desktop,2024-02-19 00:32:00,Grocery,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
80912,5998.04,Hyderabad,Desktop,2024-01-10 23:04:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
80994,6196.43,Bangalore,Mobile,2024-04-23 12:24:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
81029,6635.55,Kolkata,Mobile,2024-11-23 07:41:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81033,7794.41,Bangalore,Mobile,2024-01-15 11:19:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81075,6919.34,Kolkata,Tablet,2024-09-23 11:33:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81083,7145.11,Bangalore,Tablet,2024-03-13 10:46:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81084,7913.51,Kolkata,Desktop,2024-03-16 15:22:00,Clothing,-1,⚠️ High transaction amount
81133,7194.75,Kolkata,Desktop,2024-10-10 14:22:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
81145,6991.43,Hyderabad,Desktop,2024-05-19 23:28:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
81146,5997.7,Kolkata,Mobile,2024-08-19 08:35:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81147,7231.2,Bangalore,Desktop,2024-12-03 22:41:00,Grocery,-1,⚠️ High transaction amount
81151,6979.8,Mumbai,Mobile,2024-11-15 19:54:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
81279,7696.88,Bangalore,Mobile,2024-10-12 00:44:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
81305,12246.97,Mumbai,Tablet,2024-08-29 05:01:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
81311,6232.36,Chennai,Mobile,2024-01-05 14:33:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
81331,12882.48,Bangalore,Mobile,2024-03-15 16:43:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
81358,8838.87,Bangalore,Mobile,2024-12-03 05:34:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81383,8904.38,Hyderabad,Tablet,2024-06-13 06:01:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81386,9123.27,Chennai,Mobile,2024-01-30 22:56:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
81388,6743.12,Mumbai,Desktop,2024-06-07 09:45:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
81415,6788.45,Chennai,Tablet,2024-03-12 18:14:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81421,8682.22,Kolkata,Mobile,2024-10-05 08:27:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81471,7935.14,Bangalore,Mobile,2024-05-31 03:58:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81490,7155.29,Chennai,Desktop,2024-02-20 13:11:00,Clothing,-1,⚠️ High transaction amount
81493,6117.57,Chennai,Mobile,2024-05-05 10:58:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
81504,6069.79,Kolkata,Tablet,2024-11-15 23:31:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
81522,7621.8,Mumbai,Desktop,2024-10-23 18:47:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
81529,7922.39,Bangalore,Tablet,2024-01-21 06:50:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81538,7696.53,Delhi,Desktop,2024-05-04 12:02:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
81547,9180.22,Mumbai,Mobile,2024-01-19 15:53:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
81565,6242.91,Hyderabad,Desktop,2024-06-23 11:30:00,Utilities,-1,⚠️ High transaction amount
81569,7673.57,Delhi,Mobile,2024-03-20 18:59:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
81570,9270.1,Kolkata,Mobile,2024-09-06 06:58:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
81572,8401.6,Kolkata,Mobile,2024-11-16 08:55:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
81588,7696.53,Mumbai,Mobile,2024-12-13 21:38:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
81596,6426.24,Hyderabad,Desktop,2024-02-02 12:47:00,Utilities,-1,⚠️ High transaction amount
81614,10237.41,Chennai,Tablet,2024-07-06 13:32:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
81616,7705.86,Delhi,Mobile,2024-07-18 01:21:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
81618,6438.3,Bangalore,Desktop,2024-04-13 18:11:00,Grocery,-1,⚠️ High transaction amount
81619,6251.84,Hyderabad,Tablet,2024-10-22 10:45:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81638,6823.33,Chennai,Tablet,2024-01-18 03:47:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
81696,6311.49,Delhi,Mobile,2024-05-12 02:38:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
81701,6219.77,Chennai,Desktop,2024-04-26 22:31:00,Grocery,-1,⚠️ High transaction amount
81703,6432.42,Hyderabad,Desktop,2024-05-29 12:25:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
81708,6636.29,Mumbai,Mobile,2024-05-17 20:54:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
81722,9207.72,Mumbai,Desktop,2024-08-08 20:55:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
81732,7597.83,Kolkata,Desktop,2024-08-30 00:01:00,Grocery,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
81740,8674.51,Kolkata,Tablet,2024-06-12 15:28:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
81767,7897.94,Mumbai,Desktop,2024-11-15 14:36:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
81781,7670.47,Kolkata,Tablet,2024-07-05 09:11:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
81785,6604.31,Hyderabad,Tablet,2024-09-21 21:28:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
81798,6254.93,Mumbai,Tablet,2024-04-20 13:06:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
81822,6560.52,Mumbai,Mobile,2024-03-18 01:48:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
81864,8261.78,Mumbai,Mobile,2024-11-12 22:56:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
81866,11394.93,Chennai,Desktop,2024-12-23 15:55:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
81887,6036.72,Kolkata,Tablet,2024-04-16 16:09:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
81905,7476.58,Bangalore,Mobile,2024-09-15 00:40:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
81913,6144.51,Bangalore,Tablet,2024-07-11 09:25:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
81920,6300.43,Delhi,Desktop,2024-07-29 05:19:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
81952,7593.55,Kolkata,Desktop,2024-11-25 03:08:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
81982,7164.98,Delhi,Desktop,2024-07-24 10:27:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
82021,5991.91,Hyderabad,Desktop,2024-10-24 10:26:00,Utilities,-1,⚠️ High transaction amount
82030,6725.57,Bangalore,Desktop,2024-08-22 02:45:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
82093,7621.26,Delhi,Tablet,2024-08-08 00:49:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
82120,6945.99,Hyderabad,Tablet,2024-05-21 18:43:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
82127,6792.68,Kolkata,Mobile,2024-12-02 18:54:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
82141,10223.01,Bangalore,Desktop,2024-09-13 16:59:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
82148,8270.58,Bangalore,Mobile,2024-12-10 01:40:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
82149,6119.38,Delhi,Desktop,2024-01-21 21:22:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
82151,14756.65,Delhi,Tablet,2024-02-22 07:57:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82152,8624.23,Delhi,Tablet,2024-10-22 03:21:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82174,7606.61,Bangalore,Desktop,2024-07-09 08:09:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
82180,8280.82,Mumbai,Desktop,2024-07-08 04:16:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
82183,9270.0,Bangalore,Mobile,2024-02-01 21:34:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
82219,6533.43,Mumbai,Tablet,2024-05-01 08:46:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82222,7189.69,Hyderabad,Mobile,2024-01-17 15:31:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
82224,6929.9,Delhi,Mobile,2024-04-01 13:52:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
82232,7054.96,Chennai,Mobile,2024-08-16 03:39:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
82309,6412.89,Delhi,Mobile,2024-03-09 14:15:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
82312,7707.99,Chennai,Mobile,2024-05-01 23:08:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
82315,7589.36,Kolkata,Tablet,2024-01-09 10:13:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
82342,8193.24,Delhi,Tablet,2024-04-20 18:55:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82357,6678.47,Mumbai,Mobile,2024-07-12 04:12:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82401,7594.34,Chennai,Mobile,2024-02-20 18:41:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
82423,6578.87,Delhi,Desktop,2024-06-24 18:45:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
82427,6501.33,Bangalore,Mobile,2024-09-21 19:49:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
82470,8222.55,Mumbai,Tablet,2024-11-24 17:56:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82483,17726.0,Bangalore,Desktop,2024-06-16 22:19:00,Grocery,-1,⚠️ High transaction amount
82560,6126.47,Chennai,Desktop,2024-03-07 22:50:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
82567,7514.41,Kolkata,Tablet,2024-04-03 04:30:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
82577,10896.61,Mumbai,Mobile,2024-02-10 17:52:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82585,6029.03,Kolkata,Desktop,2024-03-15 00:49:00,Clothing,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
82590,6685.64,Chennai,Tablet,2024-08-27 10:30:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
82647,7325.26,Bangalore,Tablet,2024-10-31 10:23:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
82660,13200.49,Bangalore,Mobile,2024-05-16 06:20:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
82675,6301.7,Kolkata,Tablet,2024-01-23 22:10:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
82681,6783.84,Mumbai,Tablet,2024-05-02 07:39:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
82684,8111.71,Mumbai,Mobile,2024-09-17 01:28:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82690,6450.46,Delhi,Tablet,2024-03-29 21:30:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82693,8720.94,Kolkata,Tablet,2024-08-29 01:24:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
82702,5633.32,Bangalore,Mobile,2024-11-20 10:22:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
82712,9042.3,Bangalore,Desktop,2024-03-18 00:35:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
82732,8535.19,Mumbai,Mobile,2024-08-01 20:19:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82739,9276.56,Delhi,Mobile,2024-04-17 14:09:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
82756,6559.79,Hyderabad,Desktop,2024-02-26 11:37:00,Utilities,-1,⚠️ High transaction amount
82764,6272.38,Hyderabad,Mobile,2024-03-06 09:45:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
82819,6108.23,Mumbai,Tablet,2024-08-25 09:04:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82843,8481.87,Mumbai,Tablet,2024-05-15 23:51:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🌙 Unusual transaction time
82851,6131.0,Hyderabad,Mobile,2024-07-01 00:05:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
82877,7054.15,Delhi,Tablet,2024-11-05 22:49:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
82882,11203.14,Mumbai,Desktop,2024-04-24 08:39:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
82885,6141.61,Bangalore,Desktop,2024-08-20 08:04:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
82926,8812.92,Mumbai,Mobile,2024-04-22 01:36:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
82936,7220.99,Chennai,Desktop,2024-08-14 10:43:00,Grocery,-1,⚠️ High transaction amount
82949,6847.4,Bangalore,Desktop,2024-06-27 00:30:00,Grocery,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
82952,13402.95,Bangalore,Mobile,2024-04-19 21:13:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
82967,9687.27,Hyderabad,Mobile,2024-03-22 19:13:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
82979,7484.76,Mumbai,Tablet,2024-07-04 09:03:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
82993,7510.01,Mumbai,Tablet,2024-09-11 03:50:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
82997,6931.63,Hyderabad,Desktop,2024-05-27 13:40:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
83004,7324.12,Kolkata,Desktop,2024-09-24 03:43:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
83013,13792.17,Mumbai,Desktop,2024-08-12 20:47:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
83015,7311.98,Kolkata,Mobile,2024-03-24 01:23:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
83049,6623.01,Kolkata,Desktop,2024-09-10 08:24:00,Utilities,-1,⚠️ High transaction amount
83064,7746.84,Hyderabad,Tablet,2024-11-24 12:26:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
83071,9429.04,Bangalore,Desktop,2024-11-03 13:58:00,Clothing,-1,⚠️ High transaction amount
83156,6895.49,Hyderabad,Mobile,2024-05-09 13:35:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
83179,7056.6,Delhi,Desktop,2024-06-03 00:42:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 🌙 Unusual transaction time
83215,7470.2,Delhi,Desktop,2024-11-21 11:12:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
83259,6952.56,Delhi,Tablet,2024-11-05 04:24:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
